timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
20365486,0,0,1,0,0,1,1,0,0,0,0,0,0
20865616,0,0,1,0,0,1,1,0,0,0,0,0,0
21374456,0,0,1,0,0,1,1,0,0,0,0,0,0
21473279,0,0,1,0,0,1,1,0,0,0,0,0,0
21977549,0,0,1,0,0,1,1,0,0,0,0,0,0
22486536,0,0,1,0,0,1,1,0,0,0,0,0,0
22987506,0,0,1,0,0,1,1,0,0,0,0,0,0
23495469,0,0,1,0,0,1,1,0,0,0,0,0,0
23999606,0,0,1,0,0,1,1,0,0,0,0,0,0
24505607,0,0,1,0,0,1,1,0,0,0,0,0,0
25014629,0,0,1,0,0,1,1,0,0,0,0,0,0
25521712,0,0,1,0,0,1,1,0,0,0,0,0,0
26033836,0,0,1,0,0,1,1,0,0,0,0,0,0
26535180,0,0,1,0,0,1,1,0,0,0,0,0,0
27039578,0,0,1,0,0,1,1,0,0,0,0,0,0
27546261,0,0,1,0,0,1,1,0,0,0,0,0,0
28050496,0,0,1,0,0,1,1,0,0,0,0,0,0
28560485,0,0,1,0,0,1,1,0,0,0,0,0,0
29062527,0,0,1,0,0,1,1,0,0,0,0,0,0
29570556,0,0,1,0,0,1,1,0,0,0,0,0,0
30082115,0,0,1,0,0,1,1,0,0,0,0,0,0
30590656,0,0,1,0,0,1,1,0,0,0,0,0,0
31092558,0,0,1,0,0,1,1,0,0,0,0,0,0
31600935,0,0,1,0,0,1,1,0,0,0,0,0,0
32106539,0,0,1,0,0,1,1,0,0,0,0,0,0
32609567,0,0,1,0,0,1,1,0,0,0,0,0,0
33109659,0,0,1,0,0,1,1,0,0,0,0,0,0
33613132,0,0,1,0,0,1,1,0,0,0,0,0,0
34121783,0,0,1,0,0,1,1,0,0,0,0,0,0
34630450,0,0,1,0,0,1,1,0,0,0,0,0,0
35140484,0,0,1,0,0,1,1,0,0,0,0,0,0
35650463,0,0,1,0,0,1,1,0,0,0,0,0,0
36155470,0,0,1,0,0,1,1,0,0,0,0,0,0
36664137,0,0,1,0,0,1,1,0,0,0,0,0,0
37169715,0,0,1,0,0,1,1,0,0,0,0,0,0
37679900,0,0,1,0,0,1,1,0,0,0,0,0,0
38187669,0,0,1,0,0,1,1,0,0,0,0,0,0
38687798,0,0,1,0,0,1,1,0,0,0,0,0,0
39197265,0,0,1,0,0,1,1,0,0,0,0,0,0
39706483,0,0,1,0,0,1,1,0,0,0,0,0,0
40207449,0,0,1,0,0,1,1,0,0,0,0,0,0
40708016,0,0,1,0,0,1,1,0,0,0,0,0,0
41209094,0,0,1,0,0,1,1,0,0,0,0,0,0
41612263,1,0,1,0,0,1,1,0,0,0,0,0,0
42117526,1,0,1,0,0,1,1,0,0,0,0,0,0
42622546,1,0,1,0,0,1,1,0,0,0,0,0,0
43122674,1,0,1,0,0,1,1,0,0,0,0,0,0
43627537,1,0,1,0,0,1,1,0,0,0,0,0,0
44127910,1,0,1,0,0,1,1,0,0,0,0,0,0
44634453,1,0,1,0,0,1,1,0,0,0,0,0,0
45142277,1,0,1,0,0,1,1,0,0,0,0,0,0
45643434,1,0,1,0,0,1,1,0,0,0,0,0,0
46152695,1,0,1,0,0,1,1,0,0,0,0,0,0
46654464,1,0,1,0,0,1,1,0,0,0,0,0,0
47160406,1,0,1,0,0,1,1,0,0,0,0,0,0
47669592,1,0,1,0,0,1,1,0,0,0,0,0,0
48175748,1,0,1,0,0,1,1,0,0,0,0,0,0
48676500,1,0,1,0,0,1,1,0,0,0,0,0,0
49687722,1,0,1,0,0,1,1,0,0,0,0,0,0
50191528,1,0,1,0,0,1,1,0,0,0,0,0,0
50691993,1,0,1,0,0,1,1,0,0,0,0,0,0
51199586,1,0,1,0,0,1,1,0,0,0,0,0,0
51706477,1,0,1,0,0,1,1,0,0,0,0,0,0
52213605,1,0,1,0,0,1,1,0,0,0,0,0,0
52382051,1,0,1,0,0,1,1,0,1,1,1,1,0
52890469,1,0,1,0,0,1,1,0,1,1,1,1,0
53399837,1,0,1,0,0,1,1,0,1,1,1,1,0
53907452,1,0,1,0,0,1,1,0,1,1,1,1,0
54417992,1,0,1,0,0,1,1,0,1,1,1,1,0
54926454,1,0,1,0,0,1,1,0,1,1,1,1,0
55426476,1,0,1,0,0,1,1,0,1,1,1,1,0
55933517,1,0,1,0,0,1,1,0,1,1,1,1,0
56442484,1,0,1,0,0,1,1,0,1,1,1,1,0
56944609,1,0,1,0,0,1,1,0,1,1,1,1,0
57445534,1,0,1,0,0,1,1,0,1,1,1,1,0
57946452,1,0,1,0,0,1,1,0,1,1,1,1,0
58454472,1,0,1,0,0,1,1,0,1,1,1,1,0
58958041,1,0,1,0,0,1,1,0,1,1,1,1,0
59463486,1,0,1,0,0,1,1,0,1,1,1,1,0
59969715,1,0,1,0,0,1,1,0,1,1,1,1,0
60477563,1,0,1,0,0,1,1,0,1,1,1,1,0
60981456,1,0,1,0,0,1,1,0,1,1,1,1,0
61481612,1,0,1,0,0,1,1,0,1,1,1,1,0
61985980,1,0,1,0,0,1,1,0,1,1,1,1,0
62492455,1,0,1,0,0,1,1,0,1,1,1,1,0
63002465,1,0,1,0,0,1,1,0,1,1,1,1,0
63506454,1,0,1,0,0,1,1,0,1,1,1,1,0
64016473,1,0,1,0,0,1,1,0,1,1,1,1,0
64524510,1,0,1,0,0,1,1,0,1,1,1,1,0
65027489,1,0,1,0,0,1,1,0,1,1,1,1,0
65533727,1,0,1,0,0,1,1,0,1,1,1,1,0
66044476,1,0,1,0,0,1,1,0,1,1,1,1,0
66551594,1,0,1,0,0,1,1,0,1,1,1,1,0
67052658,1,0,1,0,0,1,1,0,1,1,1,1,0
67556003,1,0,1,0,0,1,1,0,1,1,1,1,0
68066769,1,0,1,0,0,1,1,0,1,1,1,1,0
68571038,1,0,1,0,0,1,1,0,1,1,1,1,0
69075726,1,0,1,0,0,1,1,0,1,1,1,1,0
69585027,1,0,1,0,0,1,1,0,1,1,1,1,0
70086475,1,0,1,0,0,1,1,0,1,1,1,1,0
70587541,1,0,1,0,0,1,1,0,1,1,1,1,0
71094563,1,0,1,0,0,1,1,0,1,1,1,1,0
71599598,1,0,1,0,0,1,1,0,1,1,1,1,0
72108537,1,0,1,0,0,1,1,0,1,1,1,1,0
72613727,1,0,1,0,0,1,1,0,1,1,1,1,0
73117748,1,0,1,0,0,1,1,0,1,1,1,1,0
74129601,1,0,1,0,0,1,1,0,1,1,1,1,0
74635520,1,0,1,0,0,1,1,0,1,1,1,1,0
75142374,1,0,1,0,0,1,1,0,1,1,1,1,0
75651496,1,0,1,0,0,1,1,0,1,1,1,1,0
76160574,1,0,1,0,0,1,1,0,1,1,1,1,0
76663557,1,0,1,0,0,1,1,0,1,1,1,1,0
77164486,1,0,1,0,0,1,1,0,1,1,1,1,0
77673998,1,0,1,0,0,1,1,0,1,1,1,1,0
78180659,1,0,1,0,0,1,1,0,1,1,1,1,0
78691455,1,0,1,0,0,1,1,0,1,1,1,1,0
79201501,1,0,1,0,0,1,1,0,1,1,1,1,0
79708487,1,0,1,0,0,1,1,0,1,1,1,1,0
80211698,1,0,1,0,0,1,1,0,1,1,1,1,0
80716006,1,0,1,0,0,1,1,0,1,1,1,1,0
81216451,1,0,1,0,0,1,1,0,1,1,1,1,0
81718524,1,0,1,0,0,1,1,0,1,1,1,1,0
82228084,1,0,1,0,0,1,1,0,1,1,1,1,0
82733509,1,0,1,0,0,1,1,0,1,1,1,1,0
83244126,1,0,1,0,0,1,1,0,1,1,1,1,0
83747454,1,0,1,0,0,1,1,0,1,1,1,1,0
84255587,1,0,1,0,0,1,1,0,1,1,1,1,0
84756462,1,0,1,0,0,1,1,0,1,1,1,1,0
85259732,1,0,1,0,0,1,1,0,1,1,1,1,0
85770069,1,0,1,0,0,1,1,0,1,1,1,1,0
86280509,1,0,1,0,0,1,1,0,1,1,1,1,0
86789629,1,0,1,0,0,1,1,0,1,1,1,1,0
87292455,1,0,1,0,0,1,1,0,1,1,1,1,0
87796459,1,0,1,0,0,1,1,0,1,1,1,1,0
88297486,1,0,1,0,0,1,1,0,1,1,1,1,0
88809078,1,0,1,0,0,1,1,0,1,1,1,1,0
89311942,1,0,1,0,0,1,1,0,1,1,1,1,0
89821859,1,0,1,0,0,1,1,0,1,1,1,1,0
90328172,1,0,1,0,0,1,1,0,1,1,1,1,0
90829254,1,0,1,0,0,1,1,0,1,1,1,1,0
91336088,1,0,1,0,0,1,1,0,1,1,1,1,0
91836603,1,0,1,0,0,1,1,0,1,1,1,1,0
92344452,1,0,1,0,0,1,1,0,1,1,1,1,0
92848451,1,0,1,0,0,1,1,0,1,1,1,1,0
93359602,1,0,1,0,0,1,1,0,1,1,1,1,0
93864494,1,0,1,0,0,1,1,0,1,1,1,1,0
94368473,1,0,1,0,0,1,1,0,1,1,1,1,0
94875807,1,0,1,0,0,1,1,0,1,1,1,1,0
95385550,1,0,1,0,0,1,1,0,1,1,1,1,0
95890432,1,0,1,0,0,1,1,0,1,1,1,1,0
96395577,1,0,1,0,0,1,1,0,1,1,1,1,0
96899729,1,0,1,0,0,1,1,0,1,1,1,1,0
97406471,1,0,1,0,0,1,1,0,1,1,1,1,0
98419209,1,0,1,0,0,1,1,0,1,1,1,1,0
98929573,1,0,1,0,0,1,1,0,1,1,1,1,0
99435550,1,0,1,0,0,1,1,0,1,1,1,1,0
99939568,1,0,1,0,0,1,1,0,1,1,1,1,0
100444451,1,0,1,0,0,1,1,0,1,1,1,1,0
100951450,1,0,1,0,0,1,1,0,1,1,1,1,0
101458961,1,0,1,0,0,1,1,0,1,1,1,1,0
101960544,1,0,1,0,0,1,1,0,1,1,1,1,0
102466149,1,0,1,0,0,1,1,0,1,1,1,1,0
102970480,1,0,1,0,0,1,1,0,1,1,1,1,0
103477044,1,0,1,0,0,1,1,0,1,1,1,1,0
103972599,1,0,0,0,0,1,1,0,1,1,1,1,0
104479777,1,0,0,0,0,1,1,0,1,1,1,1,0
104985576,1,0,0,0,0,1,1,0,1,1,1,1,0
105504407,1,0,0,0,0,1,1,0,1,1,1,1,0
106011036,1,0,0,0,0,1,1,0,1,1,1,1,0
106511451,1,0,0,0,0,1,1,0,1,1,1,1,0
107015969,1,0,0,0,0,1,1,0,1,1,1,1,0
107519122,1,0,0,0,0,1,1,0,1,1,1,1,0
108023658,1,0,0,0,0,1,1,0,1,1,1,1,0
108526463,1,0,0,0,0,1,1,0,1,1,1,1,0
109027372,1,0,0,0,0,1,1,0,1,1,1,1,0
109536614,1,0,0,0,0,1,1,0,1,1,1,1,0
110044459,1,0,0,0,0,1,1,0,1,1,1,1,0
110550762,1,0,0,0,0,1,1,0,1,1,1,1,0
111063914,1,0,0,0,0,1,1,0,1,1,1,1,0
111576424,1,0,0,0,0,1,1,0,1,1,1,1,0
112095060,1,0,0,0,0,1,1,0,1,1,1,1,0
112604459,1,0,0,0,0,1,1,0,1,1,1,1,0
113108353,1,0,0,0,0,1,1,0,1,1,1,1,0
113609636,1,0,0,0,0,1,1,0,1,1,1,1,0
114114587,1,0,0,0,0,1,1,0,1,1,1,1,0
114615492,1,0,0,0,0,1,1,0,1,1,1,1,0
115115511,1,0,0,0,0,1,1,0,1,1,1,1,0
115619643,1,0,0,0,0,1,1,0,1,1,1,1,0
116123488,1,0,0,0,0,1,1,0,1,1,1,1,0
116631630,1,0,0,0,0,1,1,0,1,1,1,1,0
117137494,1,0,0,0,0,1,1,0,1,1,1,1,0
117648605,1,0,0,0,0,1,1,0,1,1,1,1,0
118153611,1,0,0,0,0,1,1,0,1,1,1,1,0
118661481,1,0,0,0,0,1,1,0,1,1,1,1,0
119168032,1,0,0,0,0,1,1,0,1,1,1,1,0
119678433,1,0,0,0,0,1,1,0,1,1,1,1,0
120179808,1,0,0,0,0,1,1,0,1,1,1,1,0
120684357,1,0,0,0,0,1,1,0,1,1,1,1,0
121193825,1,0,0,0,0,1,1,0,1,1,1,1,0
121698213,1,0,0,0,0,1,1,0,1,1,1,1,0
122206485,1,0,0,0,0,1,1,0,1,1,1,1,0
122716454,1,0,0,0,0,1,1,0,1,1,1,1,0
123221585,1,0,0,0,0,1,1,0,1,1,1,1,0
123724570,1,0,0,0,0,1,1,0,1,1,1,1,0
124231025,1,0,0,0,0,1,1,0,1,1,1,1,0
124732848,1,0,0,0,0,1,1,0,1,1,1,1,0
125244972,1,0,0,0,0,1,1,0,1,1,1,1,0
125753125,1,0,0,0,0,1,1,0,1,1,1,1,0
126260513,1,0,0,0,0,1,1,0,1,1,1,1,0
126771176,1,0,0,0,0,1,1,0,1,1,1,1,0
127278603,1,0,0,0,0,1,1,0,1,1,1,1,0
127782491,1,0,0,0,0,1,1,0,1,1,1,1,0
128292534,1,0,0,0,0,1,1,0,1,1,1,1,0
128794507,1,0,0,0,0,1,1,0,1,1,1,1,0
129302668,1,0,0,0,0,1,1,0,1,1,1,1,0
129808461,1,0,0,0,0,1,1,0,1,1,1,1,0
130308500,1,0,0,0,0,1,1,0,1,1,1,1,0
130815776,1,0,0,0,0,1,1,0,1,1,1,1,0
131319609,1,0,0,0,0,1,1,0,1,1,1,1,0
131828511,1,0,0,0,0,1,1,0,1,1,1,1,0
132331532,1,0,0,0,0,1,1,0,1,1,1,1,0
132835544,1,0,0,0,0,1,1,0,1,1,1,1,0
133341544,1,0,0,0,0,1,1,0,1,1,1,1,0
133845452,1,0,0,0,0,1,1,0,1,1,1,1,0
134351551,1,0,0,0,0,1,1,0,1,1,1,1,0
134856738,1,0,0,0,0,1,1,0,1,1,1,1,0
135361283,1,0,0,0,0,1,1,0,1,1,1,1,0
135868830,1,0,0,0,0,1,1,0,1,1,1,1,0
136375059,1,0,0,0,0,1,1,0,1,1,1,1,0
136884723,1,0,0,0,0,1,1,0,1,1,1,1,0
137395453,1,0,0,0,0,1,1,0,1,1,1,1,0
137904681,1,0,0,0,0,1,1,0,1,1,1,1,0
138413169,1,0,0,0,0,1,1,0,1,1,1,1,0
138917558,1,0,0,0,0,1,1,0,1,1,1,1,0
139426328,1,0,0,0,0,1,1,0,1,1,1,1,0
139935480,1,0,0,0,0,1,1,0,1,1,1,1,0
140444455,1,0,0,0,0,1,1,0,1,1,1,1,0
140948458,1,0,0,0,0,1,1,0,1,1,1,1,0
141453483,1,0,0,0,0,1,1,0,1,1,1,1,0
141958519,1,0,0,0,0,1,1,0,1,1,1,1,0
142463458,1,0,0,0,0,1,1,0,1,1,1,1,0
142968289,1,0,0,0,0,1,1,0,1,1,1,1,0
143472617,1,0,0,0,0,1,1,0,1,1,1,1,0
143978248,1,0,0,0,0,1,1,0,1,1,1,1,0
144479069,1,0,0,0,0,1,1,0,1,1,1,1,0
144986556,1,0,0,0,0,1,1,0,1,1,1,1,0
145501767,1,0,0,0,0,1,1,0,1,1,1,1,0
146008451,1,0,0,0,0,1,1,0,1,1,1,1,0
146524921,1,0,0,0,0,1,1,0,1,1,1,1,0
147033891,1,0,0,0,0,1,1,0,1,1,1,1,0
147534662,1,0,0,0,0,1,1,0,1,1,1,1,0
148039726,1,0,0,0,0,1,1,0,1,1,1,1,0
149049020,1,0,0,0,0,1,1,0,1,1,1,1,0
149559710,1,0,0,0,0,1,1,0,1,1,1,1,0
150066825,1,0,0,0,0,1,1,0,1,1,1,1,0
150574488,1,0,0,0,0,1,1,0,1,1,1,1,0
151081480,1,0,0,0,0,1,1,0,1,1,1,1,0
151583677,1,0,0,0,0,1,1,0,1,1,1,1,0
152091590,1,0,0,0,0,1,1,0,1,1,1,1,0
152594481,1,0,0,0,0,1,1,0,1,1,1,1,0
153104640,1,0,0,0,0,1,1,0,1,1,1,1,0
153614452,1,0,0,0,0,1,1,0,1,1,1,1,0
154121568,1,0,0,0,0,1,1,0,1,1,1,1,0
154629588,1,0,0,0,0,1,1,0,1,1,1,1,0
155134502,1,0,0,0,0,1,1,0,1,1,1,1,0
155636757,1,0,0,0,0,1,1,0,1,1,1,1,0
156144358,1,0,0,0,0,1,1,0,1,1,1,1,0
156646450,1,0,0,0,0,1,1,0,1,1,1,1,0
157148478,1,0,0,0,0,1,1,0,1,1,1,1,0
157650972,1,0,0,0,0,1,1,0,1,1,1,1,0
158159593,1,0,0,0,0,1,1,0,1,1,1,1,0
158667606,1,0,0,0,0,1,1,0,1,1,1,1,0
159177502,1,0,0,0,0,1,1,0,1,1,1,1,0
159685187,1,0,0,0,0,1,1,0,1,1,1,1,0
160195599,1,0,0,0,0,1,1,0,1,1,1,1,0
160698309,1,0,0,0,0,1,1,0,1,1,1,1,0
161210761,1,0,0,0,0,1,1,0,1,1,1,1,0
161718499,1,0,0,0,0,1,1,0,1,1,1,1,0
162220477,1,0,0,0,0,1,1,0,1,1,1,1,0
162732115,1,0,0,0,0,1,1,0,1,1,1,1,0
163232456,1,0,0,0,0,1,1,0,1,1,1,1,0
163749093,1,0,0,0,0,1,1,0,1,1,1,1,0
164257521,1,0,0,0,0,1,1,0,1,1,1,1,0
164765133,1,0,0,0,0,1,1,0,1,1,1,1,0
165270451,1,0,0,0,0,1,1,0,1,1,1,1,0
165779680,1,0,0,0,0,1,1,0,1,1,1,1,0
166285493,1,0,0,0,0,1,1,0,1,1,1,1,0
166792483,1,0,0,0,0,1,1,0,1,1,1,1,0
167297452,1,0,0,0,0,1,1,0,1,1,1,1,0
167804453,1,0,0,0,0,1,1,0,1,1,1,1,0
168313531,1,0,0,0,0,1,1,0,1,1,1,1,0
168816496,1,0,0,0,0,1,1,0,1,1,1,1,0
169326539,1,0,0,0,0,1,1,0,1,1,1,1,0
169832972,1,0,0,0,0,1,1,0,1,1,1,1,0
170344576,1,0,0,0,0,1,1,0,1,1,1,1,0
170852451,1,0,0,0,0,1,1,0,1,1,1,1,0
171362522,1,0,0,0,0,1,1,0,1,1,1,1,0
171867475,1,0,0,0,0,1,1,0,1,1,1,1,0
172376451,1,0,0,0,0,1,1,0,1,1,1,1,0
172877506,1,0,0,0,0,1,1,0,1,1,1,1,0
173386492,1,0,0,0,0,1,1,0,1,1,1,1,0
173896461,1,0,0,0,0,1,1,0,1,1,1,1,0
174278738,1,0,0,1,0,1,1,0,1,1,1,1,0
174787862,1,0,0,1,0,1,1,0,1,1,1,1,0
175287946,1,0,0,1,0,1,1,0,1,1,1,1,0
175795453,1,0,0,1,0,1,1,0,1,1,1,1,0
176302527,1,0,0,1,0,1,1,0,1,1,1,1,0
176810604,1,0,0,1,0,1,1,0,1,1,1,1,0
177316492,1,0,0,1,0,1,1,0,1,1,1,1,0
177821453,1,0,0,1,0,1,1,0,1,1,1,1,0
178331460,1,0,0,1,0,1,1,0,1,1,1,1,0
178841598,1,0,0,1,0,1,1,0,1,1,1,1,0
179346483,1,0,0,1,0,1,1,0,1,1,1,1,0
179852604,1,0,0,1,0,1,1,0,1,1,1,1,0
180271792,1,0,1,0,0,1,1,0,1,1,1,1,0
180777451,1,0,1,0,0,1,1,0,1,1,1,1,0
181283456,1,0,1,0,0,1,1,0,1,1,1,1,0
181791508,1,0,1,0,0,1,1,0,1,1,1,1,0
182300016,1,0,1,0,0,1,1,0,1,1,1,1,0
182805491,1,0,1,0,0,1,1,0,1,1,1,1,0
183316467,1,0,1,0,0,1,1,0,1,1,1,1,0
183827761,1,0,1,0,0,1,1,0,1,1,1,1,0
184343772,1,0,1,0,0,1,1,0,1,1,1,1,0
184849610,1,0,1,0,0,1,1,0,1,1,1,1,0
185353187,1,0,1,0,0,1,1,0,1,1,1,1,0
185858012,1,0,1,0,0,1,1,0,1,1,1,1,0
186368595,1,0,1,0,0,1,1,0,1,1,1,1,0
186878155,1,0,1,0,0,1,1,0,1,1,1,1,0
187388074,1,0,1,0,0,1,1,0,1,1,1,1,0
187890453,1,0,1,0,0,1,1,0,1,1,1,1,0
188392531,1,0,1,0,0,1,1,0,1,1,1,1,0
188895254,1,0,1,0,0,1,1,0,1,1,1,1,0
189400692,1,0,1,0,0,1,1,0,1,1,1,1,0
189903488,1,0,1,0,0,1,1,0,1,1,1,1,0
190407059,1,0,1,0,0,1,1,0,1,1,1,1,0
190913455,1,0,1,0,0,1,1,0,1,1,1,1,0
191415587,1,0,1,0,0,1,1,0,1,1,1,1,0
191923862,1,0,1,0,0,1,1,0,1,1,1,1,0
192428630,1,0,1,0,0,1,1,0,1,1,1,1,0
192938796,1,0,1,0,0,1,1,0,1,1,1,1,0
193445523,1,0,1,0,0,1,1,0,1,1,1,1,0
193955459,1,0,1,0,0,1,1,0,1,1,1,1,0
194464479,1,0,1,0,0,1,1,0,1,1,1,1,0
194971519,1,0,1,0,0,1,1,0,1,1,1,1,0
195478450,1,0,1,0,0,1,1,0,1,1,1,1,0
195897060,1,0,0,1,0,1,1,0,1,1,1,1,0
196403521,1,0,0,1,0,1,1,0,1,1,1,1,0
196906730,1,0,0,1,0,1,1,0,1,1,1,1,0
197413452,1,0,0,1,0,1,1,0,1,1,1,1,0
197917565,1,0,0,1,0,1,1,0,1,1,1,1,0
198928450,1,0,0,1,0,1,1,0,1,1,1,1,0
199438948,1,0,0,1,0,1,1,0,1,1,1,1,0
199943471,1,0,0,1,0,1,1,0,1,1,1,1,0
200450970,1,0,0,1,0,1,1,0,1,1,1,1,0
200951722,1,0,0,1,0,1,1,0,1,1,1,1,0
201460585,1,0,0,1,0,1,1,0,1,1,1,1,0
201969901,1,0,0,1,0,1,1,0,1,1,1,1,0
202474150,1,0,0,1,0,1,1,0,1,1,1,1,0
202984053,1,0,0,1,0,1,1,0,1,1,1,1,0
203492307,1,0,0,1,0,1,1,0,1,1,1,1,0
203994452,1,0,0,1,0,1,1,0,1,1,1,1,0
204498482,1,0,0,1,0,1,1,0,1,1,1,1,0
205008455,1,0,0,1,0,1,1,0,1,1,1,1,0
205516595,1,0,0,1,0,1,1,0,1,1,1,1,0
206023331,1,0,0,1,0,1,1,0,1,1,1,1,0
206533735,1,0,0,1,0,1,1,0,1,1,1,1,0
207042437,1,0,0,1,0,1,1,0,1,1,1,1,0
207544564,1,0,0,1,0,1,1,0,1,1,1,1,0
208052485,1,0,0,1,0,1,1,0,1,1,1,1,0
208558554,1,0,0,1,0,1,1,0,1,1,1,1,0
209065672,1,0,0,1,0,1,1,0,1,1,1,1,0
209572529,1,0,0,1,0,1,1,0,1,1,1,1,0
210078510,1,0,0,1,0,1,1,0,1,1,1,1,0
210583798,1,0,0,1,0,1,1,0,1,1,1,1,0
211088455,1,0,0,1,0,1,1,0,1,1,1,1,0
211599598,1,0,0,1,0,1,1,0,1,1,1,1,0
212109576,1,0,0,1,0,1,1,0,1,1,1,1,0
212615590,1,0,0,1,0,1,1,0,1,1,1,1,0
213119840,1,0,0,1,0,1,1,0,1,1,1,1,0
213626536,1,0,0,1,0,1,1,0,1,1,1,1,0
214134978,1,0,0,1,0,1,1,0,1,1,1,1,0
214640421,1,0,0,1,0,1,1,0,1,1,1,1,0
215145561,1,0,0,1,0,1,1,0,1,1,1,1,0
215648450,1,0,0,1,0,1,1,0,1,1,1,1,0
216159606,1,0,0,1,0,1,1,0,1,1,1,1,0
216663451,1,0,0,1,0,1,1,0,1,1,1,1,0
217170583,1,0,0,1,0,1,1,0,1,1,1,1,0
217671453,1,0,0,1,0,1,1,0,1,1,1,1,0
218181772,1,0,0,1,0,1,1,0,1,1,1,1,0
218690056,1,0,0,1,0,1,1,0,1,1,1,1,0
219198335,1,0,0,1,0,1,1,0,1,1,1,1,0
219701537,1,0,0,1,0,1,1,0,1,1,1,1,0
220211861,1,0,0,1,0,1,1,0,1,1,1,1,0
220715453,1,0,0,1,0,1,1,0,1,1,1,1,0
221225457,1,0,0,1,0,1,1,0,1,1,1,1,0
221735496,1,0,0,1,0,1,1,0,1,1,1,1,0
222239809,1,0,0,1,0,1,1,0,1,1,1,1,0
222741537,1,0,0,1,0,1,1,0,1,1,1,1,0
223251485,1,0,0,1,0,1,1,0,1,1,1,1,0
223756457,1,0,0,1,0,1,1,0,1,1,1,1,0
224262786,1,0,0,1,0,1,1,0,1,1,1,1,0
224771450,1,0,0,1,0,1,1,0,1,1,1,1,0
225276612,1,0,0,1,0,1,1,0,1,1,1,1,0
225785144,1,0,0,1,0,1,1,0,1,1,1,1,0
226288456,1,0,0,1,0,1,1,0,1,1,1,1,0
226795452,1,0,0,1,0,1,1,0,1,1,1,1,0
227304732,1,0,0,1,0,1,1,0,1,1,1,1,0
227811223,1,0,0,1,0,1,1,0,1,1,1,1,0
228313473,1,0,0,1,0,1,1,0,1,1,1,1,0
228817530,1,0,0,1,0,1,1,0,1,1,1,1,0
229324510,1,0,0,1,0,1,1,0,1,1,1,1,0
229830551,1,0,0,1,0,1,1,0,1,1,1,1,0
230334518,1,0,0,1,0,1,1,0,1,1,1,1,0
230843484,1,0,0,1,0,1,1,0,1,1,1,1,0
231344454,1,0,0,1,0,1,1,0,1,1,1,1,0
231853452,1,0,0,1,0,1,1,0,1,1,1,1,0
232360482,1,0,0,1,0,1,1,0,1,1,1,1,0
232881570,1,0,0,1,0,1,1,0,1,1,1,1,0
233382693,1,0,1,0,0,1,1,0,1,1,1,1,0
233894442,1,0,1,0,0,1,1,0,1,1,1,1,0
234401541,1,0,1,0,0,1,1,0,1,1,1,1,0
