timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
350952606,1,0,1,0,0,0,0,0
351456128,1,0,1,0,0,0,0,0
351961618,1,0,1,0,0,0,0,0
352468522,1,0,1,0,0,0,0,0
352978507,1,0,1,0,0,0,0,0
353482481,1,0,1,0,0,0,0,0
353990486,1,0,1,0,0,0,0,0
354498528,1,0,1,0,0,0,0,0
355005519,1,0,1,0,0,0,0,0
355516701,1,0,1,0,0,0,0,0
356025813,1,0,1,0,0,0,0,0
356535577,1,0,1,0,0,0,0,0
357046623,1,0,1,0,0,0,0,0
357561191,1,0,1,0,0,0,0,0
358564604,1,0,1,0,0,0,0,0
359073554,1,0,1,0,0,0,0,0
359585040,1,0,1,0,0,0,0,0
360097621,1,0,1,0,0,0,0,0
360601512,1,0,1,0,0,0,0,0
361109869,1,0,1,0,0,0,0,0
361610500,1,0,1,0,0,0,0,0
362118667,1,0,1,0,0,0,0,0
362618545,1,0,1,0,0,0,0,0
363127978,1,0,1,0,0,0,0,0
363636066,1,0,1,0,0,0,0,0
364144481,1,0,1,0,0,0,0,0
364653944,1,0,1,0,0,0,0,0
365159632,1,0,1,0,0,0,0,0
365669963,1,0,1,0,0,0,0,0
366180084,1,0,1,0,0,0,0,0
366684490,1,0,1,0,0,0,0,0
367184627,1,0,1,0,0,0,0,0
367692282,1,0,1,0,0,0,0,0
368195536,1,0,1,0,0,0,0,0
368704689,1,0,1,0,0,0,0,0
369210699,1,0,1,0,0,0,0,0
369718107,1,0,1,0,0,0,0,0
370230673,1,0,1,0,0,0,0,0
370735309,1,0,1,0,0,0,0,0
371246476,1,0,1,0,0,0,0,0
371763972,1,0,1,0,0,0,0,0
372264644,1,0,1,0,0,0,0,0
372771588,1,0,1,0,0,0,0,0
373277488,1,0,1,0,0,0,0,0
373787488,1,0,1,0,0,0,0,0
374292899,1,0,1,0,0,0,0,0
374800523,1,0,1,0,0,0,0,0
375306929,1,0,1,0,0,0,0,0
375812519,1,0,1,0,0,0,0,0
376315569,1,0,1,0,0,0,0,0
376820366,1,0,1,0,0,0,0,0
377324346,1,0,1,0,0,0,0,0
377831517,1,0,1,0,0,0,0,0
378331911,1,0,1,0,0,0,0,0
378834550,1,0,1,0,0,0,0,0
379344517,1,0,1,0,0,0,0,0
379852624,1,0,1,0,0,0,0,0
380360519,1,0,1,0,0,0,0,0
380871248,1,0,1,0,0,0,0,0
381381615,1,0,1,0,0,0,0,0
381887492,1,0,1,0,0,0,0,0
382392483,1,0,1,0,0,0,0,0
382895485,1,0,1,0,0,0,0,0
383400515,1,0,1,0,0,0,0,0
383908510,1,0,1,0,0,0,0,0
384417502,1,0,1,0,0,0,0,0
384920498,1,0,1,0,0,0,0,0
385424487,1,0,1,0,0,0,0,0
385934507,1,0,1,0,0,0,0,0
386444483,1,0,1,0,0,0,0,0
386945494,1,0,1,0,0,0,0,0
387448514,1,0,1,0,0,0,0,0
387953702,1,0,1,0,0,0,0,0
388463527,1,0,1,0,0,0,0,0
388966380,1,0,1,0,0,0,0,0
389467599,1,0,1,0,0,0,0,0
389976815,1,0,1,0,0,0,0,0
390488959,1,0,1,0,0,0,0,0
391000217,1,0,1,0,0,0,0,0
391513089,1,0,1,0,0,0,0,0
392025702,1,0,1,0,0,0,0,0
392538287,1,0,1,0,0,0,0,0
393051436,1,0,1,0,0,0,0,0
393563557,1,0,1,0,0,0,0,0
394067907,1,0,1,0,0,0,0,0
394584673,1,0,1,0,0,0,0,0
395096669,1,0,1,0,0,0,0,0
395608956,1,0,1,0,0,0,0,0
396121854,1,0,1,0,0,0,0,0
396636452,1,0,1,0,0,0,0,0
397141928,1,0,1,0,0,0,0,0
397647512,1,0,1,0,0,0,0,0
398152024,1,0,1,0,0,0,0,0
398657521,1,0,1,0,0,0,0,0
399166001,1,0,1,0,0,0,0,0
399670533,1,0,1,0,0,0,0,0
400177555,1,0,1,0,0,0,0,0
400688970,1,0,1,0,0,0,0,0
401705895,1,0,1,0,0,0,0,0
402219214,1,0,1,0,0,0,0,0
402731800,1,0,1,0,0,0,0,0
403242555,1,0,1,0,0,0,0,0
403757032,1,0,1,0,0,0,0,0
404269571,1,0,1,0,0,0,0,0
404777749,1,0,1,0,0,0,0,0
405280521,1,0,1,0,0,0,0,0
405782507,1,0,1,0,0,0,0,0
406290712,1,0,1,0,0,0,0,0
406805798,1,0,1,0,0,0,0,0
407320393,1,0,1,0,0,0,0,0
407825558,1,0,1,0,0,0,0,0
408337289,1,0,1,0,0,0,0,0
408845319,1,0,1,0,0,0,0,0
409346414,1,0,1,0,0,0,0,0
409857379,1,0,1,0,0,0,0,0
410366116,1,0,1,0,0,0,0,0
410867518,1,0,1,0,0,0,0,0
411370416,1,0,1,0,0,0,0,0
411879807,1,0,1,0,0,0,0,0
412384993,1,0,1,0,0,0,0,0
412891502,1,0,1,0,0,0,0,0
413399598,1,0,1,0,0,0,0,0
413906503,1,0,1,0,0,0,0,0
414414483,1,0,1,0,0,0,0,0
414917674,1,0,1,0,0,0,0,0
415426510,1,0,1,0,0,0,0,0
415928481,1,0,1,0,0,0,0,0
416437560,1,0,1,0,0,0,0,0
416947563,1,0,1,0,0,0,0,0
417454517,1,0,1,0,0,0,0,0
417967909,1,0,1,0,0,0,0,0
418469630,1,0,1,0,0,0,0,0
418979598,1,0,1,0,0,0,0,0
419486565,1,0,1,0,0,0,0,0
419988396,1,0,1,0,0,0,0,0
420488627,1,0,1,0,0,0,0,0
420994550,1,0,1,0,0,0,0,0
421500587,1,0,1,0,0,0,0,0
422005576,1,0,1,0,0,0,0,0
422512004,1,0,1,0,0,0,0,0
423018167,1,0,1,0,0,0,0,0
423523946,1,0,1,0,0,0,0,0
424039195,1,0,1,0,0,0,0,0
424552327,1,0,1,0,0,0,0,0
425064295,1,0,1,0,0,0,0,0
425571897,1,0,1,0,0,0,0,0
426082063,1,0,1,0,0,0,0,0
426587520,1,0,1,0,0,0,0,0
427090072,1,0,1,0,0,0,0,0
427593761,1,0,1,0,0,0,0,0
428101573,1,0,1,0,0,0,0,0
428603578,1,0,1,0,0,0,0,0
429117101,1,0,1,0,0,0,0,0
429627909,1,0,1,0,0,0,0,0
430140490,1,0,1,0,0,0,0,0
430652917,1,0,1,0,0,0,0,0
431156602,1,0,1,0,0,0,0,0
431666702,1,0,1,0,0,0,0,0
432173486,1,0,1,0,0,0,0,0
432683497,1,0,1,0,0,0,0,0
433187107,1,0,1,0,0,0,0,0
433696546,1,0,1,0,0,0,0,0
434202488,1,0,1,0,0,0,0,0
434707248,1,0,1,0,0,0,0,0
435215482,1,0,1,0,0,0,0,0
435723217,1,0,1,0,0,0,0,0
436232482,1,0,1,0,0,0,0,0
436737404,1,0,1,0,0,0,0,0
437242912,1,0,1,0,0,0,0,0
437756063,1,0,1,0,0,0,0,0
438268584,1,0,1,0,0,0,0,0
438776827,1,0,1,0,0,0,0,0
439281459,1,0,1,0,0,0,0,0
439781999,1,0,1,0,0,0,0,0
440287149,1,0,1,0,0,0,0,0
440795184,1,0,1,0,0,0,0,0
441314409,1,0,1,0,0,0,0,0
441826997,1,0,1,0,0,0,0,0
442329751,1,0,1,0,0,0,0,0
442835824,1,0,1,0,0,0,0,0
443339980,1,0,1,0,0,0,0,0
443854840,1,0,1,0,0,0,0,0
444366385,1,0,1,0,0,0,0,0
444876566,1,0,1,0,0,0,0,0
445890016,1,0,1,0,0,0,0,0
446396549,1,0,1,0,0,0,0,0
446904262,1,0,1,0,0,0,0,0
447416744,1,0,1,0,0,0,0,0
447927560,1,0,1,0,0,0,0,0
448436673,1,0,1,0,0,0,0,0
448949658,1,0,1,0,0,0,0,0
449449718,1,0,1,0,0,0,0,0
449954654,1,0,1,0,0,0,0,0
450462526,1,0,1,0,0,0,0,0
450965464,1,0,1,0,0,0,0,0
451475482,1,0,1,0,0,0,0,0
451977533,1,0,1,0,0,0,0,0
452483487,1,0,1,0,0,0,0,0
452990524,1,0,1,0,0,0,0,0
453500483,1,0,1,0,0,0,0,0
454010583,1,0,1,0,0,0,0,0
454514516,1,0,1,0,0,0,0,0
455022481,1,0,1,0,0,0,0,0
455522515,1,0,1,0,0,0,0,0
456032514,1,0,1,0,0,0,0,0
456541542,1,0,1,0,0,0,0,0
457047112,1,0,1,0,0,0,0,0
457551794,1,0,1,0,0,0,0,0
458056482,1,0,1,0,0,0,0,0
458566726,1,0,1,0,0,0,0,0
459075597,1,0,1,0,0,0,0,0
459585721,1,0,1,0,0,0,0,0
460094936,1,0,1,0,0,0,0,0
460615828,1,0,1,0,0,0,0,0
461126960,1,0,1,0,0,0,0,0
461627588,1,0,1,0,0,0,0,0
462128972,1,0,1,0,0,0,0,0
462629640,1,0,1,0,0,0,0,0
463134230,1,0,1,0,0,0,0,0
463635583,1,0,1,0,0,0,0,0
464155293,1,0,1,0,0,0,0,0
464657392,1,0,1,0,0,0,0,0
465161903,1,0,1,0,0,0,0,0
465673935,1,0,1,0,0,0,0,0
466183715,1,0,1,0,0,0,0,0
466686521,1,0,1,0,0,0,0,0
467190536,1,0,1,0,0,0,0,0
467696538,1,0,1,0,0,0,0,0
468204848,1,0,1,0,0,0,0,0
468715981,1,0,1,0,0,0,0,0
469218744,1,0,1,0,0,0,0,0
469722610,1,0,1,0,0,0,0,0
470223567,1,0,1,0,0,0,0,0
470734932,1,0,1,0,0,0,0,0
471237156,1,0,1,0,0,0,0,0
471742551,1,0,1,0,0,0,0,0
472249836,1,0,1,0,0,0,0,0
472756506,1,0,1,0,0,0,0,0
473267948,1,0,1,0,0,0,0,0
473771885,1,0,1,0,0,0,0,0
474278308,1,0,1,0,0,0,0,0
474780482,1,0,1,0,0,0,0,0
475288490,1,0,1,0,0,0,0,0
475793517,1,0,1,0,0,0,0,0
476300294,1,0,1,0,0,0,0,0
476804697,1,0,1,0,0,0,0,0
477314389,1,0,1,0,0,0,0,0
477819323,1,0,1,0,0,0,0,0
478323487,1,0,1,0,0,0,0,0
478828314,1,0,1,0,0,0,0,0
479340688,1,0,1,0,0,0,0,0
479844796,1,0,1,0,0,0,0,0
480362945,1,0,1,0,0,0,0,0
480878555,1,0,1,0,0,0,0,0
481383491,1,0,1,0,0,0,0,0
481891256,1,0,1,0,0,0,0,0
482394765,1,0,1,0,0,0,0,0
482904390,1,0,1,0,0,0,0,0
483408118,1,0,1,0,0,0,0,0
483912622,1,0,1,0,0,0,0,0
484417169,1,0,1,0,0,0,0,0
484926686,1,0,1,0,0,0,0,0
485442587,1,0,1,0,0,0,0,0
485955346,1,0,1,0,0,0,0,0
486462594,1,0,1,0,0,0,0,0
486977204,1,0,1,0,0,0,0,0
487486592,1,0,1,0,0,0,0,0
487994125,1,0,1,0,0,0,0,0
488504739,1,0,1,0,0,0,0,0
489525449,1,0,1,0,0,0,0,0
490029739,1,0,1,0,0,0,0,0
490538607,1,0,1,0,0,0,0,0
491048513,1,0,1,0,0,0,0,0
491552176,1,0,1,0,0,0,0,0
492063794,1,0,1,0,0,0,0,0
492565243,1,0,1,0,0,0,0,0
493072556,1,0,1,0,0,0,0,0
493577089,1,0,1,0,0,0,0,0
494078032,1,0,1,0,0,0,0,0
494578580,1,0,1,0,0,0,0,0
495090218,1,0,1,0,0,0,0,0
495590876,1,0,1,0,0,0,0,0
496103483,1,0,1,0,0,0,0,0
496609141,1,0,1,0,0,0,0,0
497115487,1,0,1,0,0,0,0,0
497624728,1,0,1,0,0,0,0,0
498131481,1,0,1,0,0,0,0,0
498637491,1,0,1,0,0,0,0,0
499143216,1,0,1,0,0,0,0,0
499648516,1,0,1,0,0,0,0,0
500158485,1,0,1,0,0,0,0,0
500664611,1,0,1,0,0,0,0,0
501166485,1,0,1,0,0,0,0,0
501673765,1,0,1,0,0,0,0,0
502174011,1,0,1,0,0,0,0,0
502683976,1,0,1,0,0,0,0,0
503191488,1,0,1,0,0,0,0,0
503694534,1,0,1,0,0,0,0,0
504202902,1,0,1,0,0,0,0,0
504711538,1,0,1,0,0,0,0,0
505219644,1,0,1,0,0,0,0,0
505725515,1,0,1,0,0,0,0,0
506233532,1,0,1,0,0,0,0,0
506740924,1,0,1,0,0,0,0,0
507247654,1,0,1,0,0,0,0,0
507752491,1,0,1,0,0,0,0,0
508259903,1,0,1,0,0,0,0,0
508773935,1,0,1,0,0,0,0,0
509286219,1,0,1,0,0,0,0,0
509786504,1,0,1,0,0,0,0,0
510287405,1,0,1,0,0,0,0,0
510787555,1,0,1,0,0,0,0,0
511294669,1,0,1,0,0,0,0,0
511802136,1,0,1,0,0,0,0,0
512315097,1,0,1,0,0,0,0,0
512825960,1,0,1,0,0,0,0,0
513337148,1,0,1,0,0,0,0,0
513847424,1,0,1,0,0,0,0,0
514356935,1,0,1,0,0,0,0,0
514873026,1,0,1,0,0,0,0,0
515378038,1,0,1,0,0,0,0,0
515883170,1,0,1,0,0,0,0,0
516392522,1,0,1,0,0,0,0,0
516900626,1,0,1,0,0,0,0,0
517406548,1,0,1,0,0,0,0,0
517915576,1,0,1,0,0,0,0,0
518422541,1,0,1,0,0,0,0,0
518927484,1,0,1,0,0,0,0,0
519430480,1,0,1,0,0,0,0,0
519938996,1,0,1,0,0,0,0,0
520439595,1,0,1,0,0,0,0,0
520943481,1,0,1,0,0,0,0,0
521453689,1,0,1,0,0,0,0,0
521958793,1,0,1,0,0,0,0,0
522462921,1,0,1,0,0,0,0,0
522976385,1,0,1,0,0,0,0,0
523489232,1,0,1,0,0,0,0,0
523992599,1,0,1,0,0,0,0,0
524500486,1,0,1,0,0,0,0,0
525001826,1,0,1,0,0,0,0,0
525505863,1,0,1,0,0,0,0,0
526009742,1,0,1,0,0,0,0,0
526517538,1,0,1,0,0,0,0,0
527019764,1,0,1,0,0,0,0,0
527528543,1,0,1,0,0,0,0,0
528033080,1,0,1,0,0,0,0,0
528542046,1,0,1,0,0,0,0,0
529050009,1,0,1,0,0,0,0,0
529566954,1,0,1,0,0,0,0,0
530073922,1,0,1,0,0,0,0,0
530582489,1,0,1,0,0,0,0,0
531096107,1,0,1,0,0,0,0,0
531604588,1,0,1,0,0,0,0,0
532112484,1,0,1,0,0,0,0,0
532615129,1,0,1,0,0,0,0,0
533124885,1,0,1,0,0,0,0,0
533630489,1,0,1,0,0,0,0,0
534130887,1,0,1,0,0,0,0,0
534642272,1,0,1,0,0,0,0,0
535148789,1,0,1,0,0,0,0,0
535663313,1,0,1,0,0,0,0,0
536176671,1,0,1,0,0,0,0,0
536688855,1,0,1,0,0,0,0,0
537200982,1,0,1,0,0,0,0,0
537701539,1,0,1,0,0,0,0,0
538203459,1,0,1,0,0,0,0,0
538714306,1,0,1,0,0,0,0,0
539228480,1,0,1,0,0,0,0,0
539732766,1,0,1,0,0,0,0,0
540235591,1,0,1,0,0,0,0,0
540742024,1,0,1,0,0,0,0,0
541244610,1,0,1,0,0,0,0,0
541744644,1,0,1,0,0,0,0,0
542251853,1,0,1,0,0,0,0,0
542752350,1,0,1,0,0,0,0,0
543258559,1,0,1,0,0,0,0,0
543772012,1,0,1,0,0,0,0,0
544284237,1,0,1,0,0,0,0,0
544790004,1,0,1,0,0,0,0,0
545304470,1,0,1,0,0,0,0,0
545817231,1,0,1,0,0,0,0,0
546322042,1,0,1,0,0,0,0,0
546822687,1,0,1,0,0,0,0,0
547335062,1,0,1,0,0,0,0,0
547844747,1,0,1,0,0,0,0,0
548345750,1,0,1,0,0,0,0,0
548847589,1,0,1,0,0,0,0,0
549356518,1,0,1,0,0,0,0,0
549866604,1,0,1,0,0,0,0,0
550374334,1,0,1,0,0,0,0,0
550883622,1,0,1,0,0,0,0,0
551394512,1,0,1,0,0,0,0,0
551904321,1,0,1,0,0,0,0,0
552414831,1,0,1,0,0,0,0,0
552926277,1,0,1,0,0,0,0,0
553435481,1,0,1,0,0,0,0,0
553941573,1,0,1,0,0,0,0,0
554448481,1,0,1,0,0,0,0,0
554948576,1,0,1,0,0,0,0,0
555454687,1,0,1,0,0,0,0,0
555962520,1,0,1,0,0,0,0,0
556470350,1,0,1,0,0,0,0,0
556975503,1,0,1,0,0,0,0,0
557476593,1,0,1,0,0,0,0,0
557981494,1,0,1,0,0,0,0,0
558481519,1,0,1,0,0,0,0,0
558982627,1,0,1,0,0,0,0,0
559486227,1,0,1,0,0,0,0,0
559990491,1,0,1,0,0,0,0,0
560497507,1,0,1,0,0,0,0,0
561004492,1,0,1,0,0,0,0,0
561510485,1,0,1,0,0,0,0,0
562018810,1,0,1,0,0,0,0,0
562521486,1,0,1,0,0,0,0,0
563026514,1,0,1,0,0,0,0,0
563533481,1,0,1,0,0,0,0,0
564037482,1,0,1,0,0,0,0,0
564542576,1,0,1,0,0,0,0,0
565044727,1,0,1,0,0,0,0,0
565547502,1,0,1,0,0,0,0,0
566052481,1,0,1,0,0,0,0,0
566557354,1,0,1,0,0,0,0,0
567064923,1,0,1,0,0,0,0,0
567573962,1,0,1,0,0,0,0,0
568077629,1,0,1,0,0,0,0,0
568583543,1,0,1,0,0,0,0,0
569088495,1,0,1,0,0,0,0,0
569588964,1,0,1,0,0,0,0,0
570094707,1,0,1,0,0,0,0,0
570602483,1,0,1,0,0,0,0,0
571113517,1,0,1,0,0,0,0,0
571624484,1,0,1,0,0,0,0,0
572131661,1,0,1,0,0,0,0,0
572639596,1,0,1,0,0,0,0,0
573148606,1,0,1,0,0,0,0,0
573657339,1,0,1,0,0,0,0,0
574164534,1,0,1,0,0,0,0,0
574666544,1,0,1,0,0,0,0,0
575170695,1,0,1,0,0,0,0,0
575676550,1,0,1,0,0,0,0,0
576187694,1,0,1,0,0,0,0,0
576690590,1,0,1,0,0,0,0,0
577191553,1,0,1,0,0,0,0,0
577694858,1,0,1,0,0,0,0,0
578201565,1,0,1,0,0,0,0,0
578701769,1,0,1,0,0,0,0,0
579206894,1,0,1,0,0,0,0,0
579708517,1,0,1,0,0,0,0,0
580214856,1,0,1,0,0,0,0,0
580721540,1,0,1,0,0,0,0,0
581228481,1,0,1,0,0,0,0,0
581729645,1,0,1,0,0,0,0,0
582238538,1,0,1,0,0,0,0,0
582745647,1,0,1,0,0,0,0,0
583246563,1,0,1,0,0,0,0,0
583751779,1,0,1,0,0,0,0,0
584257518,1,0,1,0,0,0,0,0
584766728,1,0,1,0,0,0,0,0
585271487,1,0,1,0,0,0,0,0
585779162,1,0,1,0,0,0,0,0
586281512,1,0,1,0,0,0,0,0
586791743,1,0,1,0,0,0,0,0
587299684,1,0,1,0,0,0,0,0
587808610,1,0,1,0,0,0,0,0
588315483,1,0,1,0,0,0,0,0
588821536,1,0,1,0,0,0,0,0
589331587,1,0,1,0,0,0,0,0
589834597,1,0,1,0,0,0,0,0
590344527,1,0,1,0,0,0,0,0
590854488,1,0,1,0,0,0,0,0
591356552,1,0,1,0,0,0,0,0
591858566,1,0,1,0,0,0,0,0
592362483,1,0,1,0,0,0,0,0
592866623,1,0,1,0,0,0,0,0
593375056,1,0,1,0,0,0,0,0
593879716,1,0,1,0,0,0,0,0
594392597,1,0,1,0,0,0,0,0
594894366,1,0,1,0,0,0,0,0
595399759,1,0,1,0,0,0,0,0
595905518,1,0,1,0,0,0,0,0
596413536,1,0,1,0,0,0,0,0
596920542,1,0,1,0,0,0,0,0
597427513,1,0,1,0,0,0,0,0
597934573,1,0,1,0,0,0,0,0
598445645,1,0,1,0,0,0,0,0
598950833,1,0,1,0,0,0,0,0
599459739,1,0,1,0,0,0,0,0
599970057,1,0,1,0,0,0,0,0
600479951,1,0,1,0,0,0,0,0
600989646,1,0,1,0,0,0,0,0
601498283,1,0,1,0,0,0,0,0
602002516,1,0,1,0,0,0,0,0
602510901,1,0,1,0,0,0,0,0
603011331,1,0,1,0,0,0,0,0
603514478,1,0,1,0,0,0,0,0
604023480,1,0,1,0,0,0,0,0
604531519,1,0,1,0,0,0,0,0
605042183,1,0,1,0,0,0,0,0
605545725,1,0,1,0,0,0,0,0
606054516,1,0,1,0,0,0,0,0
606561610,1,0,1,0,0,0,0,0
607066484,1,0,1,0,0,0,0,0
607574585,1,0,1,0,0,0,0,0
608084036,1,0,1,0,0,0,0,0
608591491,1,0,1,0,0,0,0,0
609102482,1,0,1,0,0,0,0,0
609605482,1,0,1,0,0,0,0,0
610111482,1,0,1,0,0,0,0,0
610612540,1,0,1,0,0,0,0,0
611118482,1,0,1,0,0,0,0,0
611621484,1,0,1,0,0,0,0,0
612127481,1,0,1,0,0,0,0,0
612632727,1,0,1,0,0,0,0,0
613143532,1,0,1,0,0,0,0,0
613651766,1,0,1,0,0,0,0,0
614158171,1,0,1,0,0,0,0,0
614662581,1,0,1,0,0,0,0,0
615167482,1,0,1,0,0,0,0,0
615674571,1,0,1,0,0,0,0,0
616185856,1,0,1,0,0,0,0,0
616692128,1,0,1,0,0,0,0,0
617199726,1,0,1,0,0,0,0,0
617706521,1,0,1,0,0,0,0,0
618215538,1,0,1,0,0,0,0,0
618716482,1,0,1,0,0,0,0,0
619221615,1,0,1,0,0,0,0,0
619730176,1,0,1,0,0,0,0,0
620235484,1,0,1,0,0,0,0,0
620742523,1,0,1,0,0,0,0,0
621250154,1,0,1,0,0,0,0,0
621753833,1,0,1,0,0,0,0,0
622260388,1,0,1,0,0,0,0,0
622768780,1,0,1,0,0,0,0,0
623272592,1,0,1,0,0,0,0,0
623781959,1,0,1,0,0,0,0,0
624285317,1,0,1,0,0,0,0,0
624793524,1,0,1,0,0,0,0,0
625297754,1,0,1,0,0,0,0,0
625806481,1,0,1,0,0,0,0,0
626312532,1,0,1,0,0,0,0,0
626820484,1,0,1,0,0,0,0,0
627321542,1,0,1,0,0,0,0,0
627825510,1,0,1,0,0,0,0,0
628333519,1,0,1,0,0,0,0,0
628842489,1,0,1,0,0,0,0,0
629345497,1,0,1,0,0,0,0,0
629851540,1,0,1,0,0,0,0,0
630355898,1,0,1,0,0,0,0,0
630861514,1,0,1,0,0,0,0,0
631365675,1,0,1,0,0,0,0,0
631874513,1,0,1,0,0,0,0,0
632385516,1,0,1,0,0,0,0,0
632891901,1,0,1,0,0,0,0,0
633395558,1,0,1,0,0,0,0,0
633900502,1,0,1,0,0,0,0,0
634406547,1,0,1,0,0,0,0,0
634912095,1,0,1,0,0,0,0,0
635416481,1,0,1,0,0,0,0,0
635925484,1,0,1,0,0,0,0,0
636431553,1,0,1,0,0,0,0,0
636938484,1,0,1,0,0,0,0,0
637444481,1,0,1,0,0,0,0,0
637951753,1,0,1,0,0,0,0,0
638461838,1,0,1,0,0,0,0,0
638972124,1,0,1,0,0,0,0,0
639472482,1,0,1,0,0,0,0,0
639973510,1,0,1,0,0,0,0,0
640473517,1,0,1,0,0,0,0,0
640980509,1,0,1,0,0,0,0,0
641483508,1,0,1,0,0,0,0,0
641985496,1,0,1,0,0,0,0,0
642494486,1,0,1,0,0,0,0,0
643000975,1,0,1,0,0,0,0,0
643508866,1,0,1,0,0,0,0,0
644012484,1,0,1,0,0,0,0,0
644515549,1,0,1,0,0,0,0,0
645019766,1,0,1,0,0,0,0,0
645522802,1,0,1,0,0,0,0,0
646028511,1,0,1,0,0,0,0,0
646532763,1,0,1,0,0,0,0,0
647038484,1,0,1,0,0,0,0,0
647544943,1,0,1,0,0,0,0,0
648056052,1,0,1,0,0,0,0,0
648563611,1,0,1,0,0,0,0,0
649065505,1,0,1,0,0,0,0,0
649570961,1,0,1,0,0,0,0,0
650075196,1,0,1,0,0,0,0,0
650580046,1,0,1,0,0,0,0,0
651084534,1,0,1,0,0,0,0,0
651588195,1,0,1,0,0,0,0,0
652089367,1,0,1,0,0,0,0,0
652600567,1,0,1,0,0,0,0,0
653113036,1,0,1,0,0,0,0,0
653624260,1,0,1,0,0,0,0,0
654126899,1,0,1,0,0,0,0,0
654645188,1,0,1,0,0,0,0,0
655158338,1,0,1,0,0,0,0,0
655665581,1,0,1,0,0,0,0,0
656172484,1,0,1,0,0,0,0,0
656675154,1,0,1,0,0,0,0,0
657188692,1,0,1,0,0,0,0,0
657688844,1,0,1,0,0,0,0,0
658198580,1,0,1,0,0,0,0,0
658708595,1,0,1,0,0,0,0,0
659222643,1,0,1,0,0,0,0,0
660235481,1,0,1,0,0,0,0,0
660745327,1,0,1,0,0,0,0,0
661255294,1,0,1,0,0,0,0,0
661770734,1,0,1,0,0,0,0,0
662281550,1,0,1,0,0,0,0,0
662788595,1,0,1,0,0,0,0,0
663294614,1,0,1,0,0,0,0,0
663803512,1,0,1,0,0,0,0,0
664308736,1,0,1,0,0,0,0,0
664819647,1,0,1,0,0,0,0,0
665320869,1,0,1,0,0,0,0,0
665824484,1,0,1,0,0,0,0,0
666332522,1,0,1,0,0,0,0,0
666840482,1,0,1,0,0,0,0,0
667351200,1,0,1,0,0,0,0,0
667853517,1,0,1,0,0,0,0,0
668357627,1,0,1,0,0,0,0,0
668865549,1,0,1,0,0,0,0,0
669368515,1,0,1,0,0,0,0,0
669877561,1,0,1,0,0,0,0,0
670387373,1,0,1,0,0,0,0,0
670896517,1,0,1,0,0,0,0,0
671402835,1,0,1,0,0,0,0,0
671912772,1,0,1,0,0,0,0,0
672415517,1,0,1,0,0,0,0,0
672918643,1,0,1,0,0,0,0,0
673428398,1,0,1,0,0,0,0,0
673935791,1,0,1,0,0,0,0,0
674442923,1,0,1,0,0,0,0,0
674952521,1,0,1,0,0,0,0,0
675463228,1,0,1,0,0,0,0,0
675963582,1,0,1,0,0,0,0,0
676470519,1,0,1,0,0,0,0,0
676981777,1,0,1,0,0,0,0,0
677484624,1,0,1,0,0,0,0,0
677990487,1,0,1,0,0,0,0,0
678491515,1,0,1,0,0,0,0,0
678999065,1,0,1,0,0,0,0,0
679506485,1,0,1,0,0,0,0,0
680013849,1,0,1,0,0,0,0,0
680523504,1,0,1,0,0,0,0,0
681031479,1,0,1,0,0,0,0,0
681537586,1,0,1,0,0,0,0,0
682045523,1,0,1,0,0,0,0,0
682550631,1,0,1,0,0,0,0,0
683052970,1,0,1,0,0,0,0,0
683558424,1,0,1,0,0,0,0,0
684076176,1,0,1,0,0,0,0,0
684589977,1,0,1,0,0,0,0,0
685091852,1,0,1,0,0,0,0,0
685611447,1,0,1,0,0,0,0,0
686122837,1,0,1,0,0,0,0,0
686623516,1,0,1,0,0,0,0,0
687128480,1,0,1,0,0,0,0,0
687638964,1,0,1,0,0,0,0,0
688143481,1,0,1,0,0,0,0,0
688656329,1,0,1,0,0,0,0,0
689162936,1,0,1,0,0,0,0,0
689664398,1,0,1,0,0,0,0,0
690169090,1,0,1,0,0,0,0,0
690676505,1,0,1,0,0,0,0,0
691184585,1,0,1,0,0,0,0,0
691692487,1,0,1,0,0,0,0,0
692198595,1,0,1,0,0,0,0,0
692706575,1,0,1,0,0,0,0,0
693210513,1,0,1,0,0,0,0,0
693717493,1,0,1,0,0,0,0,0
694225556,1,0,1,0,0,0,0,0
694731498,1,0,1,0,0,0,0,0
695241902,1,0,1,0,0,0,0,0
695745511,1,0,1,0,0,0,0,0
696255076,1,0,1,0,0,0,0,0
696758878,1,0,1,0,0,0,0,0
697268552,1,0,1,0,0,0,0,0
697772936,1,0,1,0,0,0,0,0
698279203,1,0,1,0,0,0,0,0
698781019,1,0,1,0,0,0,0,0
699290684,1,0,1,0,0,0,0,0
699792727,1,0,1,0,0,0,0,0
700305444,1,0,1,0,0,0,0,0
700819603,1,0,1,0,0,0,0,0
701324544,1,0,1,0,0,0,0,0
701839572,1,0,1,0,0,0,0,0
702345527,1,0,1,0,0,0,0,0
702851123,1,0,1,0,0,0,0,0
703354140,1,0,1,0,0,0,0,0
703866385,1,0,1,0,0,0,0,0
704370322,1,0,1,0,0,0,0,0
704883742,1,0,1,0,0,0,0,0
705384347,1,0,1,0,0,0,0,0
705888419,1,0,1,0,0,0,0,0
706397481,1,0,1,0,0,0,0,0
